subset,algorithm,original_width,original_depth,original_gates,ibmq7_width,ibmq7_depth,ibmq7_gates,ibmq16_width,ibmq16_depth,ibmq16_gates,ibmq27_width,ibmq27_depth,ibmq27_gates,ibmq127_width,ibmq127_depth,ibmq127_gates,arrival_time
83,qnn,44,435,"{'cx': 3827, 'p': 1892, 'u2': 88, 'ry': 88, 'measure': 44, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1202,"{'rz': 8344, 'cx': 6897, 'sx': 5032, 'x': 101, 'measure': 44, 'barrier': 1}",5000.928479330901
83,random,27,320,"{'cx': 465, 'u2': 212, 'cu1': 146, 'u1': 145, 'h': 98, 'u3': 96, 'ry': 76, 's': 29, 'cu3': 28, 'measure': 27, 't': 25, 'tdg': 24, 'ccx': 24, 'cry': 22, 'rx': 21, 'rzz': 21, 'cswap': 20, 'sx': 19, 'cp': 19, 'swap': 17, 'ch': 15, 'cy': 15, 'crx': 14, 'rz': 14, 'crz': 14, 'x': 13, 'rxx': 12, 'cz': 9, 'p': 8, 'z': 7, 'sxdg': 5, 'y': 3, 'sdg': 2, 'u': 2, 'barrier': 1}",-1,-1,{},-1,-1,{},27,2477,"{'cx': 5795, 'rz': 2945, 'sx': 1423, 'x': 124, 'measure': 27, 'barrier': 1}",127,2679,"{'cx': 5901, 'rz': 3007, 'sx': 1462, 'x': 133, 'measure': 27, 'barrier': 1}",5001.55454046238
83,qpeexact,50,149,"{'cp': 1225, 'h': 98, 'measure': 49, 'swap': 24, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2149,"{'cx': 6093, 'rz': 4431, 'sx': 1504, 'x': 185, 'measure': 49, 'barrier': 1}",5001.815786241291
83,qnn,36,355,"{'cx': 2555, 'p': 1260, 'u2': 72, 'ry': 72, 'measure': 36, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1423,"{'cx': 5012, 'rz': 4719, 'sx': 2441, 'x': 250, 'measure': 36, 'barrier': 1}",5001.9916642340695
83,qnn,17,165,"{'cx': 560, 'p': 272, 'u2': 34, 'ry': 34, 'measure': 17, 'barrier': 1}",-1,-1,{},-1,-1,{},27,597,"{'cx': 1098, 'rz': 845, 'sx': 375, 'x': 63, 'measure': 17, 'barrier': 1}",127,647,"{'cx': 1140, 'rz': 812, 'sx': 355, 'x': 64, 'measure': 17, 'barrier': 1}",5003.349156053241
83,ghz,35,36,"{'measure': 35, 'cx': 34, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,38,"{'measure': 35, 'cx': 34, 'rz': 2, 'sx': 1, 'barrier': 1}",5005.0450542900435
83,qnn,42,415,"{'cx': 3485, 'p': 1722, 'u2': 84, 'ry': 84, 'measure': 42, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1237,"{'cx': 7193, 'rz': 5219, 'sx': 2695, 'x': 92, 'measure': 42, 'barrier': 1}",5005.227240670426
83,random,2,12,"{'cx': 4, 'rx': 3, 'u2': 3, 'ry': 2, 'measure': 2, 'rzz': 1, 'rz': 1, 'u3': 1, 'u1': 1, 'barrier': 1}",7,13,"{'rz': 10, 'sx': 7, 'cx': 2, 'measure': 2, 'barrier': 1}",16,14,"{'rz': 10, 'sx': 7, 'cx': 2, 'measure': 2, 'barrier': 1}",27,13,"{'rz': 10, 'sx': 7, 'cx': 2, 'measure': 2, 'barrier': 1}",127,14,"{'rz': 10, 'sx': 7, 'cx': 2, 'measure': 2, 'barrier': 1}",5005.761785690526
83,random,9,53,"{'cx': 34, 'u3': 19, 'u2': 18, 'h': 11, 'measure': 9, 'ry': 7, 'cu1': 7, 'cu3': 6, 'u1': 6, 'crz': 5, 'tdg': 4, 't': 4, 'p': 4, 's': 3, 'rx': 3, 'ccx': 3, 'sx': 2, 'crx': 2, 'x': 2, 'sxdg': 2, 'rzz': 2, 'swap': 2, 'ch': 2, 'sdg': 1, 'cz': 1, 'rxx': 1, 'u': 1, 'cry': 1, 'cy': 1, 'barrier': 1}",-1,-1,{},16,273,"{'cx': 261, 'rz': 258, 'sx': 133, 'x': 13, 'measure': 9, 'barrier': 1}",27,279,"{'rz': 280, 'cx': 250, 'sx': 153, 'x': 11, 'measure': 9, 'barrier': 1}",127,287,"{'cx': 265, 'rz': 243, 'sx': 119, 'x': 13, 'measure': 9, 'barrier': 1}",5006.464717618877
83,twolocalrandom,20,82,"{'cx': 570, 'ry': 80, 'measure': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,425,"{'cx': 1458, 'rz': 423, 'sx': 312, 'x': 29, 'measure': 20, 'barrier': 1}",127,473,"{'cx': 1464, 'rz': 551, 'sx': 400, 'x': 32, 'measure': 20, 'barrier': 1}",5007.343393819737
83,su2random,20,82,"{'cx': 570, 'u3': 80, 'measure': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,400,"{'cx': 1412, 'rz': 457, 'sx': 350, 'measure': 20, 'x': 16, 'barrier': 1}",127,410,"{'cx': 1556, 'sx': 160, 'rz': 160, 'measure': 20, 'barrier': 1}",5007.750422851221
83,realamprandom,38,154,"{'cx': 2109, 'ry': 152, 'measure': 38, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1488,"{'cx': 6243, 'rz': 2518, 'sx': 1572, 'x': 180, 'measure': 38, 'barrier': 1}",5009.019681311228
83,realamprandom,12,50,"{'cx': 198, 'ry': 48, 'measure': 12, 'barrier': 1}",-1,-1,{},16,417,"{'cx': 721, 'rz': 297, 'sx': 227, 'measure': 12, 'x': 7, 'barrier': 1}",27,409,"{'cx': 671, 'rz': 199, 'sx': 166, 'measure': 12, 'x': 5, 'barrier': 1}",127,281,"{'cx': 455, 'rz': 383, 'sx': 278, 'x': 19, 'measure': 12, 'barrier': 1}",5009.700207711343
83,realamprandom,39,158,"{'cx': 2223, 'ry': 156, 'measure': 39, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1475,"{'cx': 6155, 'rz': 2613, 'sx': 1619, 'x': 163, 'measure': 39, 'barrier': 1}",5009.715148810273
83,qpeinexact,14,41,"{'cp': 91, 'h': 26, 'measure': 13, 'swap': 6, 'x': 1, 'barrier': 1}",-1,-1,{},16,418,"{'cx': 438, 'rz': 366, 'sx': 110, 'x': 16, 'measure': 13, 'barrier': 1}",27,441,"{'cx': 459, 'rz': 357, 'sx': 101, 'x': 14, 'measure': 13, 'barrier': 1}",127,397,"{'cx': 460, 'rz': 337, 'sx': 81, 'measure': 13, 'x': 12, 'barrier': 1}",5010.423865889788
83,qpeinexact,13,38,"{'cp': 78, 'h': 24, 'measure': 12, 'swap': 6, 'x': 1, 'barrier': 1}",-1,-1,{},16,354,"{'cx': 408, 'rz': 313, 'sx': 92, 'measure': 12, 'x': 10, 'barrier': 1}",27,405,"{'cx': 380, 'rz': 326, 'sx': 91, 'x': 16, 'measure': 12, 'barrier': 1}",127,398,"{'cx': 390, 'rz': 325, 'sx': 95, 'x': 17, 'measure': 12, 'barrier': 1}",5010.528110742187
83,realamprandom,22,90,"{'cx': 693, 'ry': 88, 'measure': 22, 'barrier': 1}",-1,-1,{},-1,-1,{},27,547,"{'cx': 1958, 'rz': 980, 'sx': 664, 'x': 55, 'measure': 22, 'barrier': 1}",127,527,"{'cx': 1600, 'rz': 1218, 'sx': 828, 'x': 86, 'measure': 22, 'barrier': 1}",5010.550509881402
83,qnn,32,315,"{'cx': 2015, 'p': 992, 'u2': 64, 'ry': 64, 'measure': 32, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,970,"{'cx': 4179, 'rz': 2984, 'sx': 1521, 'x': 57, 'measure': 32, 'barrier': 1}",5010.779939221184
83,qft,43,87,"{'cp': 903, 'h': 43, 'measure': 43, 'swap': 21, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,941,"{'cx': 4267, 'rz': 2873, 'sx': 855, 'x': 77, 'measure': 43, 'barrier': 1}",5011.371469068929
83,ae,5,24,"{'cx': 8, 'cp': 6, 'u': 5, 'measure': 5, 'u2': 4, 'u3': 4, 'h': 4, 'barrier': 1}",7,78,"{'rz': 44, 'cx': 32, 'sx': 22, 'measure': 5, 'x': 2, 'barrier': 1}",16,78,"{'rz': 44, 'cx': 32, 'sx': 22, 'measure': 5, 'x': 2, 'barrier': 1}",27,79,"{'rz': 48, 'cx': 30, 'sx': 26, 'measure': 5, 'x': 3, 'barrier': 1}",127,74,"{'rz': 45, 'cx': 28, 'sx': 24, 'measure': 5, 'barrier': 1}",5013.167648252794
83,qftentangled,11,25,"{'cp': 55, 'h': 12, 'measure': 11, 'cx': 10, 'swap': 5, 'barrier': 1}",-1,-1,{},16,259,"{'cx': 290, 'rz': 204, 'sx': 60, 'measure': 11, 'x': 7, 'barrier': 1}",27,272,"{'cx': 275, 'rz': 242, 'sx': 92, 'x': 16, 'measure': 11, 'barrier': 1}",127,235,"{'cx': 271, 'rz': 240, 'sx': 84, 'x': 14, 'measure': 11, 'barrier': 1}",5013.311442921664
83,qftentangled,19,41,"{'cp': 171, 'h': 20, 'measure': 19, 'cx': 18, 'swap': 9, 'barrier': 1}",-1,-1,{},-1,-1,{},27,362,"{'cx': 933, 'rz': 530, 'sx': 28, 'measure': 19, 'x': 2, 'barrier': 1}",127,369,"{'cx': 903, 'rz': 604, 'sx': 92, 'measure': 19, 'x': 16, 'barrier': 1}",5015.338478585425
83,qftentangled,44,91,"{'cp': 946, 'h': 45, 'measure': 44, 'cx': 43, 'swap': 22, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1239,"{'cx': 4309, 'rz': 3380, 'sx': 1213, 'x': 146, 'measure': 44, 'barrier': 1}",5016.419413397024
83,twolocalrandom,36,146,"{'cx': 1890, 'ry': 144, 'measure': 36, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1238,"{'cx': 5754, 'rz': 2168, 'sx': 1417, 'x': 110, 'measure': 36, 'barrier': 1}",5017.158327578838
83,qft,2,5,"{'h': 2, 'measure': 2, 'cp': 1, 'swap': 1, 'barrier': 1}",7,13,"{'rz': 10, 'sx': 5, 'cx': 3, 'measure': 2, 'x': 1, 'barrier': 1}",16,12,"{'rz': 8, 'sx': 5, 'cx': 3, 'measure': 2, 'barrier': 1}",27,13,"{'rz': 10, 'sx': 5, 'cx': 3, 'measure': 2, 'x': 1, 'barrier': 1}",127,12,"{'rz': 8, 'sx': 5, 'cx': 3, 'measure': 2, 'barrier': 1}",5018.039618254331
83,su2random,15,62,"{'cx': 315, 'u3': 60, 'measure': 15, 'barrier': 1}",-1,-1,{},16,460,"{'cx': 902, 'rz': 550, 'sx': 396, 'measure': 15, 'x': 12, 'barrier': 1}",27,593,"{'cx': 1026, 'rz': 431, 'sx': 309, 'x': 20, 'measure': 15, 'barrier': 1}",127,371,"{'cx': 976, 'rz': 195, 'sx': 170, 'measure': 15, 'x': 4, 'barrier': 1}",5020.3824041399175
83,qpeinexact,15,44,"{'cp': 105, 'h': 28, 'measure': 14, 'swap': 7, 'x': 1, 'barrier': 1}",-1,-1,{},16,409,"{'cx': 603, 'rz': 418, 'sx': 110, 'x': 18, 'measure': 14, 'barrier': 1}",27,471,"{'cx': 559, 'rz': 411, 'sx': 111, 'measure': 14, 'x': 13, 'barrier': 1}",127,464,"{'cx': 572, 'rz': 367, 'sx': 71, 'measure': 14, 'x': 9, 'barrier': 1}",5020.69985022553
83,qpeexact,43,128,"{'cp': 903, 'h': 84, 'measure': 42, 'swap': 21, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2052,"{'cx': 4736, 'rz': 3593, 'sx': 1311, 'x': 124, 'measure': 42, 'barrier': 1}",5021.044868376978
83,ae,26,150,"{'cp': 300, 'cx': 50, 'u': 26, 'measure': 26, 'u2': 25, 'u3': 25, 'h': 25, 'barrier': 1}",-1,-1,{},-1,-1,{},27,946,"{'cx': 1468, 'rz': 1183, 'sx': 356, 'x': 36, 'measure': 26, 'barrier': 1}",127,965,"{'cx': 1426, 'rz': 1272, 'sx': 413, 'x': 40, 'measure': 26, 'barrier': 1}",5021.4197394353405
83,qftentangled,4,11,"{'cp': 6, 'h': 5, 'measure': 4, 'cx': 3, 'swap': 2, 'barrier': 1}",7,53,"{'cx': 30, 'rz': 20, 'sx': 5, 'measure': 4, 'barrier': 1}",16,53,"{'cx': 30, 'rz': 20, 'sx': 5, 'measure': 4, 'barrier': 1}",27,53,"{'cx': 30, 'rz': 20, 'sx': 5, 'measure': 4, 'barrier': 1}",127,49,"{'cx': 36, 'rz': 21, 'sx': 5, 'measure': 4, 'barrier': 1}",5022.3650455099205
83,su2random,45,182,"{'cx': 2970, 'u3': 180, 'measure': 45, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1453,"{'cx': 8969, 'rz': 3208, 'sx': 2016, 'x': 188, 'measure': 45, 'barrier': 1}",5022.374265380537
83,su2random,35,142,"{'cx': 1785, 'u3': 140, 'measure': 35, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1270,"{'cx': 5686, 'rz': 1215, 'sx': 868, 'x': 66, 'measure': 35, 'barrier': 1}",5023.404192827987
83,twolocalrandom,38,154,"{'cx': 2109, 'ry': 152, 'measure': 38, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1632,"{'cx': 6807, 'rz': 1902, 'sx': 1280, 'x': 88, 'measure': 38, 'barrier': 1}",5024.45649772178
83,twolocalrandom,39,158,"{'cx': 2223, 'ry': 156, 'measure': 39, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1508,"{'cx': 7232, 'rz': 2305, 'sx': 1558, 'x': 102, 'measure': 39, 'barrier': 1}",5026.447712739
83,qftentangled,37,77,"{'cp': 666, 'h': 38, 'measure': 37, 'cx': 36, 'swap': 18, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1146,"{'cx': 3073, 'rz': 2128, 'sx': 634, 'x': 107, 'measure': 37, 'barrier': 1}",5026.609630134758
83,ghz,20,21,"{'measure': 20, 'cx': 19, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,23,"{'measure': 20, 'cx': 19, 'rz': 2, 'sx': 1, 'barrier': 1}",127,23,"{'measure': 20, 'cx': 19, 'rz': 2, 'sx': 1, 'barrier': 1}",5026.879019882989
83,qpeexact,35,104,"{'cp': 595, 'h': 68, 'measure': 34, 'swap': 17, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1192,"{'cx': 2855, 'rz': 2400, 'sx': 888, 'x': 63, 'measure': 34, 'barrier': 1}",5027.558802597421
83,qpeinexact,21,62,"{'cp': 210, 'h': 40, 'measure': 20, 'swap': 10, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,746,"{'cx': 1141, 'rz': 923, 'sx': 323, 'x': 28, 'measure': 20, 'barrier': 1}",127,764,"{'cx': 1212, 'rz': 763, 'sx': 174, 'x': 28, 'measure': 20, 'barrier': 1}",5027.626229881825
83,realamprandom,37,150,"{'cx': 1998, 'ry': 148, 'measure': 37, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1490,"{'cx': 6154, 'rz': 2525, 'sx': 1659, 'x': 136, 'measure': 37, 'barrier': 1}",5031.459004667283
83,qpeexact,8,23,"{'cp': 28, 'h': 14, 'measure': 7, 'swap': 3, 'x': 1, 'barrier': 1}",-1,-1,{},16,156,"{'rz': 122, 'cx': 119, 'sx': 40, 'measure': 7, 'x': 4, 'barrier': 1}",27,157,"{'rz': 115, 'cx': 109, 'sx': 35, 'measure': 7, 'x': 6, 'barrier': 1}",127,154,"{'cx': 111, 'rz': 108, 'sx': 32, 'measure': 7, 'x': 6, 'barrier': 1}",5034.183162204247
83,su2random,40,162,"{'cx': 2340, 'u3': 160, 'measure': 40, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1424,"{'cx': 6924, 'rz': 2788, 'sx': 1732, 'x': 175, 'measure': 40, 'barrier': 1}",5034.217870548182
83,qft,20,41,"{'cp': 190, 'h': 20, 'measure': 20, 'swap': 10, 'barrier': 1}",-1,-1,{},-1,-1,{},27,504,"{'cx': 992, 'rz': 692, 'sx': 180, 'x': 27, 'measure': 20, 'barrier': 1}",127,476,"{'cx': 903, 'rz': 817, 'sx': 304, 'x': 38, 'measure': 20, 'barrier': 1}",5034.337803653308
83,ae,4,18,"{'cx': 6, 'u': 4, 'measure': 4, 'u2': 3, 'u3': 3, 'h': 3, 'cp': 3, 'barrier': 1}",7,44,"{'rz': 30, 'sx': 19, 'cx': 14, 'measure': 4, 'x': 2, 'barrier': 1}",16,56,"{'rz': 31, 'sx': 20, 'cx': 18, 'measure': 4, 'barrier': 1}",27,56,"{'rz': 31, 'sx': 20, 'cx': 18, 'measure': 4, 'barrier': 1}",127,43,"{'rz': 26, 'cx': 16, 'sx': 15, 'measure': 4, 'x': 1, 'barrier': 1}",5034.568943439154
83,twolocalrandom,21,86,"{'cx': 630, 'ry': 84, 'measure': 21, 'barrier': 1}",-1,-1,{},-1,-1,{},27,485,"{'cx': 1754, 'rz': 840, 'sx': 595, 'x': 51, 'measure': 21, 'barrier': 1}",127,484,"{'cx': 1560, 'rz': 680, 'sx': 489, 'x': 45, 'measure': 21, 'barrier': 1}",5036.057903914907
83,dj,33,35,"{'h': 34, 'cx': 32, 'measure': 32, 'u2': 31, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,149,"{'rz': 123, 'cx': 101, 'sx': 70, 'measure': 32, 'x': 6, 'barrier': 1}",5036.233217542927
83,ghz,32,33,"{'measure': 32, 'cx': 31, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,35,"{'measure': 32, 'cx': 31, 'rz': 2, 'sx': 1, 'barrier': 1}",5036.877428348984
83,qnn,50,495,"{'cx': 4949, 'p': 2450, 'u2': 100, 'ry': 100, 'measure': 50, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1538,"{'rz': 10720, 'cx': 9000, 'sx': 6434, 'x': 143, 'measure': 50, 'barrier': 1}",5038.190077637258
83,qnn,2,12,"{'cx': 5, 'u2': 4, 'ry': 4, 'p': 2, 'measure': 2, 'barrier': 1}",7,17,"{'rz': 15, 'sx': 10, 'cx': 3, 'measure': 2, 'barrier': 1}",16,17,"{'rz': 15, 'sx': 10, 'cx': 3, 'measure': 2, 'barrier': 1}",27,17,"{'rz': 15, 'sx': 10, 'cx': 3, 'measure': 2, 'barrier': 1}",127,17,"{'rz': 15, 'sx': 10, 'cx': 3, 'measure': 2, 'barrier': 1}",5039.495586484276
84,ae,12,66,"{'cp': 55, 'cx': 22, 'u': 12, 'measure': 12, 'u2': 11, 'u3': 11, 'h': 11, 'barrier': 1}",-1,-1,{},16,325,"{'cx': 270, 'rz': 269, 'sx': 100, 'measure': 12, 'x': 7, 'barrier': 1}",27,337,"{'rz': 287, 'cx': 254, 'sx': 115, 'x': 12, 'measure': 12, 'barrier': 1}",127,305,"{'rz': 299, 'cx': 248, 'sx': 125, 'measure': 12, 'x': 10, 'barrier': 1}",5041.06393848848
84,qpeinexact,49,146,"{'cp': 1176, 'h': 96, 'measure': 48, 'swap': 24, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2236,"{'cx': 5887, 'rz': 3966, 'sx': 1326, 'x': 138, 'measure': 48, 'barrier': 1}",5041.07323239769
84,random,26,297,"{'cx': 452, 'u2': 220, 'cu1': 136, 'u1': 111, 'h': 84, 'u3': 81, 'ry': 80, 'rx': 35, 's': 30, 'rzz': 26, 'ccx': 26, 'measure': 26, 'tdg': 25, 't': 24, 'cu3': 24, 'sx': 23, 'rz': 20, 'x': 18, 'cry': 18, 'cswap': 18, 'cy': 17, 'swap': 17, 'crx': 16, 'ch': 15, 'rxx': 15, 'cp': 13, 'cz': 12, 'crz': 9, 'p': 8, 'u': 8, 'y': 6, 'sxdg': 4, 'sdg': 3, 'z': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,2571,"{'cx': 5360, 'rz': 2907, 'sx': 1442, 'x': 116, 'measure': 26, 'barrier': 1}",127,2542,"{'cx': 5454, 'rz': 2949, 'sx': 1483, 'x': 127, 'measure': 26, 'barrier': 1}",5041.081194270217
84,qftentangled,25,53,"{'cp': 300, 'h': 26, 'measure': 25, 'cx': 24, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,670,"{'cx': 1351, 'rz': 1340, 'sx': 554, 'x': 57, 'measure': 25, 'barrier': 1}",127,484,"{'cx': 1538, 'rz': 931, 'sx': 74, 'measure': 25, 'x': 3, 'barrier': 1}",5041.872136125693
84,qftentangled,44,91,"{'cp': 946, 'h': 45, 'measure': 44, 'cx': 43, 'swap': 22, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1239,"{'cx': 4309, 'rz': 3380, 'sx': 1213, 'x': 146, 'measure': 44, 'barrier': 1}",5042.205554628049
84,ghz,13,14,"{'measure': 13, 'cx': 12, 'h': 1, 'barrier': 1}",-1,-1,{},16,16,"{'measure': 13, 'cx': 12, 'rz': 2, 'sx': 1, 'barrier': 1}",27,16,"{'measure': 13, 'cx': 12, 'rz': 2, 'sx': 1, 'barrier': 1}",127,16,"{'measure': 13, 'cx': 12, 'rz': 2, 'sx': 1, 'barrier': 1}",5042.435780733693
84,dj,17,19,"{'u2': 21, 'cx': 16, 'measure': 16, 'h': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,59,"{'rz': 61, 'cx': 41, 'sx': 34, 'measure': 16, 'x': 1, 'barrier': 1}",127,69,"{'rz': 63, 'cx': 41, 'sx': 36, 'measure': 16, 'x': 5, 'barrier': 1}",5042.837789697835
84,twolocalrandom,25,102,"{'cx': 900, 'ry': 100, 'measure': 25, 'barrier': 1}",-1,-1,{},-1,-1,{},27,989,"{'cx': 2885, 'rz': 981, 'sx': 681, 'x': 51, 'measure': 25, 'barrier': 1}",127,841,"{'cx': 2714, 'rz': 767, 'sx': 549, 'x': 53, 'measure': 25, 'barrier': 1}",5043.302288774396
84,dj,38,40,"{'h': 40, 'cx': 37, 'measure': 37, 'u2': 35, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,172,"{'rz': 143, 'cx': 141, 'sx': 77, 'measure': 37, 'x': 6, 'barrier': 1}",5043.305935143286
84,qpeinexact,44,131,"{'cp': 946, 'h': 86, 'measure': 43, 'swap': 21, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2028,"{'cx': 4938, 'rz': 3540, 'sx': 1179, 'x': 158, 'measure': 43, 'barrier': 1}",5044.948049947587
84,realamprandom,10,42,"{'cx': 135, 'ry': 40, 'measure': 10, 'barrier': 1}",-1,-1,{},16,325,"{'cx': 404, 'rz': 206, 'sx': 159, 'measure': 10, 'x': 7, 'barrier': 1}",27,322,"{'cx': 396, 'rz': 174, 'sx': 141, 'measure': 10, 'x': 4, 'barrier': 1}",127,312,"{'cx': 391, 'rz': 191, 'sx': 151, 'measure': 10, 'x': 9, 'barrier': 1}",5046.999721257797
84,qpeinexact,27,80,"{'cp': 351, 'h': 52, 'measure': 26, 'swap': 13, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,920,"{'cx': 1853, 'rz': 1293, 'sx': 343, 'x': 49, 'measure': 26, 'barrier': 1}",127,938,"{'cx': 2032, 'rz': 1194, 'sx': 267, 'x': 41, 'measure': 26, 'barrier': 1}",5047.683356217269
84,qftentangled,23,49,"{'cp': 253, 'h': 24, 'measure': 23, 'cx': 22, 'swap': 11, 'barrier': 1}",-1,-1,{},-1,-1,{},27,470,"{'cx': 1332, 'rz': 787, 'sx': 64, 'measure': 23, 'x': 9, 'barrier': 1}",127,541,"{'cx': 1319, 'rz': 896, 'sx': 168, 'measure': 23, 'x': 16, 'barrier': 1}",5047.908637508548
84,ghz,45,46,"{'measure': 45, 'cx': 44, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,48,"{'measure': 45, 'cx': 44, 'rz': 2, 'sx': 1, 'barrier': 1}",5048.352165732666
84,random,43,500,"{'cx': 1158, 'u2': 552, 'cu1': 455, 'h': 323, 'u1': 291, 'u3': 220, 'ry': 174, 'rx': 117, 'rzz': 94, 'ccx': 82, 'cu3': 70, 'rz': 66, 's': 65, 'tdg': 45, 'crz': 45, 't': 44, 'measure': 43, 'sx': 42, 'ch': 42, 'cp': 42, 'cswap': 41, 'cy': 37, 'cry': 36, 'x': 35, 'rxx': 35, 'cz': 33, 'p': 33, 'crx': 33, 'swap': 32, 'sdg': 17, 'u': 15, 'z': 15, 'y': 14, 'sxdg': 10, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,6783,"{'cx': 20474, 'rz': 8182, 'sx': 3766, 'x': 365, 'measure': 43, 'barrier': 1}",5048.858993239205
84,qftentangled,7,17,"{'cp': 21, 'h': 8, 'measure': 7, 'cx': 6, 'swap': 3, 'barrier': 1}",7,124,"{'cx': 103, 'rz': 79, 'sx': 24, 'measure': 7, 'x': 6, 'barrier': 1}",16,127,"{'cx': 114, 'rz': 81, 'sx': 20, 'measure': 7, 'x': 5, 'barrier': 1}",27,129,"{'cx': 108, 'rz': 77, 'sx': 20, 'measure': 7, 'x': 4, 'barrier': 1}",127,128,"{'cx': 114, 'rz': 80, 'sx': 20, 'measure': 7, 'x': 5, 'barrier': 1}",5050.552068477655
84,ghz,10,11,"{'measure': 10, 'cx': 9, 'h': 1, 'barrier': 1}",-1,-1,{},16,13,"{'measure': 10, 'cx': 9, 'rz': 2, 'sx': 1, 'barrier': 1}",27,13,"{'measure': 10, 'cx': 9, 'rz': 2, 'sx': 1, 'barrier': 1}",127,13,"{'measure': 10, 'cx': 9, 'rz': 2, 'sx': 1, 'barrier': 1}",5051.5586501529115
84,qft,25,51,"{'cp': 300, 'h': 25, 'measure': 25, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,740,"{'cx': 1469, 'rz': 1129, 'sx': 343, 'x': 61, 'measure': 25, 'barrier': 1}",127,449,"{'cx': 1401, 'rz': 1071, 'sx': 309, 'x': 26, 'measure': 25, 'barrier': 1}",5053.217967776175
84,ae,22,126,"{'cp': 210, 'cx': 42, 'u': 22, 'measure': 22, 'u2': 21, 'u3': 21, 'h': 21, 'barrier': 1}",-1,-1,{},-1,-1,{},27,777,"{'rz': 1043, 'cx': 983, 'sx': 438, 'x': 42, 'measure': 22, 'barrier': 1}",127,767,"{'cx': 1062, 'rz': 897, 'sx': 276, 'x': 24, 'measure': 22, 'barrier': 1}",5053.983495889293
84,ae,3,12,"{'cx': 4, 'u': 3, 'measure': 3, 'u2': 2, 'u3': 2, 'h': 2, 'cp': 1, 'barrier': 1}",7,23,"{'rz': 17, 'sx': 9, 'cx': 7, 'measure': 3, 'x': 1, 'barrier': 1}",16,34,"{'rz': 19, 'sx': 14, 'cx': 9, 'measure': 3, 'barrier': 1}",27,24,"{'rz': 18, 'sx': 9, 'cx': 7, 'measure': 3, 'x': 1, 'barrier': 1}",127,24,"{'rz': 18, 'sx': 9, 'cx': 7, 'measure': 3, 'x': 1, 'barrier': 1}",5058.9251702741185
84,ghz,27,28,"{'measure': 27, 'cx': 26, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,83,"{'cx': 57, 'measure': 27, 'rz': 24, 'sx': 17, 'barrier': 1}",127,30,"{'measure': 27, 'cx': 26, 'rz': 2, 'sx': 1, 'barrier': 1}",5059.52973725957
