subset,algorithm,original_width,original_depth,original_gates,ibmq7_width,ibmq7_depth,ibmq7_gates,ibmq16_width,ibmq16_depth,ibmq16_gates,ibmq27_width,ibmq27_depth,ibmq27_gates,ibmq127_width,ibmq127_depth,ibmq127_gates,distance_to_avg
62,random,9,53,"{'cx': 34, 'u3': 19, 'u2': 18, 'h': 11, 'measure': 9, 'ry': 7, 'cu1': 7, 'cu3': 6, 'u1': 6, 'crz': 5, 'tdg': 4, 't': 4, 'p': 4, 's': 3, 'rx': 3, 'ccx': 3, 'sx': 2, 'crx': 2, 'x': 2, 'sxdg': 2, 'rzz': 2, 'swap': 2, 'ch': 2, 'sdg': 1, 'cz': 1, 'rxx': 1, 'u': 1, 'cry': 1, 'cy': 1, 'barrier': 1}",-1,-1,{},16,273,"{'cx': 261, 'rz': 258, 'sx': 133, 'x': 13, 'measure': 9, 'barrier': 1}",27,279,"{'rz': 280, 'cx': 250, 'sx': 153, 'x': 11, 'measure': 9, 'barrier': 1}",127,287,"{'cx': 265, 'rz': 243, 'sx': 119, 'x': 13, 'measure': 9, 'barrier': 1}",7.82971464019851
62,qftentangled,23,49,"{'cp': 253, 'h': 24, 'measure': 23, 'cx': 22, 'swap': 11, 'barrier': 1}",-1,-1,{},-1,-1,{},27,470,"{'cx': 1332, 'rz': 787, 'sx': 64, 'measure': 23, 'x': 9, 'barrier': 1}",127,541,"{'cx': 1319, 'rz': 896, 'sx': 168, 'measure': 23, 'x': 16, 'barrier': 1}",11.82971464019850
62,twolocalrandom,18,74,"{'cx': 459, 'ry': 72, 'measure': 18, 'barrier': 1}",-1,-1,{},-1,-1,{},27,414,"{'cx': 1060, 'rz': 708, 'sx': 486, 'x': 39, 'measure': 18, 'barrier': 1}",127,643,"{'cx': 1429, 'rz': 521, 'sx': 377, 'x': 26, 'measure': 18, 'barrier': 1}",13.17028535980150
62,qnn,5,45,"{'cx': 44, 'p': 20, 'u2': 10, 'ry': 10, 'measure': 5, 'barrier': 1}",7,120,"{'rz': 83, 'cx': 71, 'sx': 46, 'measure': 5, 'x': 3, 'barrier': 1}",16,120,"{'rz': 83, 'cx': 71, 'sx': 46, 'measure': 5, 'x': 3, 'barrier': 1}",27,120,"{'rz': 84, 'cx': 71, 'sx': 46, 'measure': 5, 'x': 3, 'barrier': 1}",127,123,"{'rz': 83, 'cx': 73, 'sx': 46, 'measure': 5, 'x': 3, 'barrier': 1}",15.82971464019850
62,qpeexact,26,77,"{'cp': 325, 'h': 50, 'measure': 25, 'swap': 12, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,846,"{'cx': 1803, 'rz': 1187, 'sx': 292, 'x': 39, 'measure': 25, 'barrier': 1}",127,942,"{'cx': 1856, 'rz': 1260, 'sx': 345, 'x': 44, 'measure': 25, 'barrier': 1}",16.17028535980150
62,ae,14,78,"{'cp': 78, 'cx': 26, 'u': 14, 'measure': 14, 'u2': 13, 'u3': 13, 'h': 13, 'barrier': 1}",-1,-1,{},16,392,"{'rz': 447, 'cx': 323, 'sx': 220, 'x': 20, 'measure': 14, 'barrier': 1}",27,403,"{'rz': 422, 'cx': 362, 'sx': 186, 'x': 15, 'measure': 14, 'barrier': 1}",127,383,"{'rz': 479, 'cx': 307, 'sx': 256, 'measure': 14, 'x': 7, 'barrier': 1}",17.17028535980150
62,qftentangled,20,43,"{'cp': 190, 'h': 21, 'measure': 20, 'cx': 19, 'swap': 10, 'barrier': 1}",-1,-1,{},-1,-1,{},27,376,"{'cx': 992, 'rz': 681, 'sx': 113, 'measure': 20, 'x': 16, 'barrier': 1}",127,397,"{'cx': 1022, 'rz': 646, 'sx': 81, 'measure': 20, 'x': 11, 'barrier': 1}",17.82971464019850
62,su2random,10,42,"{'cx': 135, 'u3': 40, 'measure': 10, 'barrier': 1}",-1,-1,{},16,271,"{'cx': 364, 'rz': 200, 'sx': 153, 'measure': 10, 'x': 4, 'barrier': 1}",27,282,"{'cx': 401, 'rz': 161, 'sx': 131, 'measure': 10, 'x': 4, 'barrier': 1}",127,260,"{'cx': 371, 'rz': 212, 'sx': 161, 'x': 13, 'measure': 10, 'barrier': 1}",18.82971464019850
62,qpeinexact,27,80,"{'cp': 351, 'h': 52, 'measure': 26, 'swap': 13, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,920,"{'cx': 1853, 'rz': 1293, 'sx': 343, 'x': 49, 'measure': 26, 'barrier': 1}",127,938,"{'cx': 2032, 'rz': 1194, 'sx': 267, 'x': 41, 'measure': 26, 'barrier': 1}",19.17028535980150
62,twolocalrandom,20,82,"{'cx': 570, 'ry': 80, 'measure': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,425,"{'cx': 1458, 'rz': 423, 'sx': 312, 'x': 29, 'measure': 20, 'barrier': 1}",127,473,"{'cx': 1464, 'rz': 551, 'sx': 400, 'x': 32, 'measure': 20, 'barrier': 1}",21.17028535980150
62,su2random,8,34,"{'cx': 84, 'u3': 32, 'measure': 8, 'barrier': 1}",-1,-1,{},16,207,"{'cx': 229, 'rz': 112, 'sx': 100, 'measure': 8, 'x': 1, 'barrier': 1}",27,223,"{'cx': 219, 'rz': 102, 'sx': 90, 'measure': 8, 'x': 1, 'barrier': 1}",127,236,"{'cx': 230, 'rz': 142, 'sx': 112, 'measure': 8, 'x': 6, 'barrier': 1}",26.82971464019850
62,qftentangled,15,33,"{'cp': 105, 'h': 16, 'measure': 15, 'cx': 14, 'swap': 7, 'barrier': 1}",-1,-1,{},16,365,"{'cx': 527, 'rz': 419, 'sx': 150, 'x': 24, 'measure': 15, 'barrier': 1}",27,353,"{'cx': 579, 'rz': 341, 'sx': 32, 'measure': 15, 'x': 2, 'barrier': 1}",127,354,"{'cx': 539, 'rz': 446, 'sx': 136, 'x': 25, 'measure': 15, 'barrier': 1}",27.82971464019850
62,qpeexact,11,32,"{'cp': 55, 'h': 20, 'measure': 10, 'swap': 5, 'x': 1, 'barrier': 1}",-1,-1,{},16,306,"{'cx': 284, 'rz': 223, 'sx': 68, 'x': 13, 'measure': 10, 'barrier': 1}",27,288,"{'cx': 285, 'rz': 210, 'sx': 51, 'measure': 10, 'x': 8, 'barrier': 1}",127,265,"{'cx': 260, 'rz': 215, 'sx': 60, 'measure': 10, 'x': 9, 'barrier': 1}",28.82971464019850
62,qft,15,31,"{'cp': 105, 'h': 15, 'measure': 15, 'swap': 7, 'barrier': 1}",-1,-1,{},16,321,"{'cx': 507, 'rz': 396, 'sx': 111, 'x': 23, 'measure': 15, 'barrier': 1}",27,371,"{'cx': 533, 'rz': 376, 'sx': 99, 'measure': 15, 'x': 14, 'barrier': 1}",127,330,"{'cx': 512, 'rz': 437, 'sx': 155, 'x': 22, 'measure': 15, 'barrier': 1}",29.82971464019850
62,qpeinexact,10,29,"{'cp': 45, 'h': 18, 'measure': 9, 'swap': 4, 'x': 1, 'barrier': 1}",-1,-1,{},16,243,"{'cx': 230, 'rz': 169, 'sx': 36, 'measure': 9, 'x': 6, 'barrier': 1}",27,243,"{'cx': 207, 'rz': 192, 'sx': 63, 'x': 13, 'measure': 9, 'barrier': 1}",127,248,"{'cx': 225, 'rz': 171, 'sx': 40, 'measure': 9, 'x': 7, 'barrier': 1}",31.82971464019850
62,qft,14,29,"{'cp': 91, 'h': 14, 'measure': 14, 'swap': 7, 'barrier': 1}",-1,-1,{},16,281,"{'cx': 441, 'rz': 378, 'sx': 126, 'x': 18, 'measure': 14, 'barrier': 1}",27,328,"{'cx': 455, 'rz': 361, 'sx': 110, 'x': 20, 'measure': 14, 'barrier': 1}",127,299,"{'cx': 449, 'rz': 328, 'sx': 86, 'x': 20, 'measure': 14, 'barrier': 1}",31.82971464019850
62,qft,13,27,"{'cp': 78, 'h': 13, 'measure': 13, 'swap': 6, 'barrier': 1}",-1,-1,{},16,275,"{'cx': 384, 'rz': 342, 'sx': 123, 'x': 17, 'measure': 13, 'barrier': 1}",27,303,"{'cx': 402, 'rz': 285, 'sx': 73, 'x': 13, 'measure': 13, 'barrier': 1}",127,295,"{'cx': 387, 'rz': 319, 'sx': 109, 'x': 15, 'measure': 13, 'barrier': 1}",33.82971464019850
62,qnn,10,95,"{'cx': 189, 'p': 90, 'u2': 20, 'ry': 20, 'measure': 10, 'barrier': 1}",-1,-1,{},16,297,"{'cx': 381, 'rz': 286, 'sx': 137, 'x': 13, 'measure': 10, 'barrier': 1}",27,284,"{'cx': 400, 'rz': 231, 'sx': 106, 'measure': 10, 'x': 8, 'barrier': 1}",127,324,"{'cx': 393, 'rz': 247, 'sx': 109, 'x': 10, 'measure': 10, 'barrier': 1}",34.17028535980150
62,realamprandom,6,26,"{'cx': 45, 'ry': 24, 'measure': 6, 'barrier': 1}",7,110,"{'cx': 90, 'rz': 74, 'sx': 63, 'measure': 6, 'x': 2, 'barrier': 1}",16,118,"{'cx': 94, 'rz': 81, 'sx': 69, 'measure': 6, 'x': 2, 'barrier': 1}",27,117,"{'cx': 102, 'rz': 61, 'sx': 54, 'measure': 6, 'x': 2, 'barrier': 1}",127,115,"{'cx': 94, 'rz': 80, 'sx': 67, 'measure': 6, 'x': 4, 'barrier': 1}",34.82971464019850
62,su2random,6,26,"{'cx': 45, 'u3': 24, 'measure': 6, 'barrier': 1}",7,110,"{'cx': 94, 'rz': 79, 'sx': 66, 'measure': 6, 'x': 3, 'barrier': 1}",16,119,"{'cx': 106, 'rz': 58, 'sx': 54, 'measure': 6, 'barrier': 1}",27,110,"{'rz': 101, 'cx': 86, 'sx': 80, 'measure': 6, 'barrier': 1}",127,103,"{'rz': 99, 'cx': 82, 'sx': 76, 'measure': 6, 'x': 4, 'barrier': 1}",34.82971464019850
62,qpeinexact,7,20,"{'cp': 21, 'h': 12, 'measure': 6, 'swap': 3, 'x': 1, 'barrier': 1}",7,130,"{'cx': 103, 'rz': 78, 'sx': 16, 'measure': 6, 'x': 2, 'barrier': 1}",16,131,"{'rz': 95, 'cx': 89, 'sx': 29, 'measure': 6, 'x': 5, 'barrier': 1}",27,131,"{'rz': 93, 'cx': 89, 'sx': 29, 'x': 6, 'measure': 6, 'barrier': 1}",127,131,"{'rz': 95, 'cx': 89, 'sx': 29, 'measure': 6, 'x': 5, 'barrier': 1}",40.82971464019850
62,ghz,17,18,"{'measure': 17, 'cx': 16, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,20,"{'measure': 17, 'cx': 16, 'rz': 2, 'sx': 1, 'barrier': 1}",127,20,"{'measure': 17, 'cx': 16, 'rz': 2, 'sx': 1, 'barrier': 1}",42.82971464019850
62,dj,12,14,"{'u2': 15, 'cx': 11, 'measure': 11, 'h': 8, 'barrier': 1}",-1,-1,{},16,46,"{'rz': 44, 'sx': 25, 'cx': 24, 'measure': 11, 'x': 1, 'barrier': 1}",27,40,"{'rz': 42, 'sx': 24, 'cx': 23, 'measure': 11, 'x': 2, 'barrier': 1}",127,45,"{'rz': 40, 'cx': 28, 'sx': 23, 'measure': 11, 'barrier': 1}",46.82971464019850
62,qftentangled,5,13,"{'cp': 10, 'h': 6, 'measure': 5, 'cx': 4, 'swap': 2, 'barrier': 1}",7,75,"{'cx': 49, 'rz': 39, 'sx': 10, 'measure': 5, 'x': 2, 'barrier': 1}",16,75,"{'cx': 49, 'rz': 39, 'sx': 10, 'measure': 5, 'x': 2, 'barrier': 1}",27,75,"{'cx': 49, 'rz': 39, 'sx': 10, 'measure': 5, 'x': 2, 'barrier': 1}",127,75,"{'cx': 49, 'rz': 39, 'sx': 10, 'measure': 5, 'x': 2, 'barrier': 1}",47.82971464019850
62,qftentangled,3,9,"{'h': 4, 'cp': 3, 'measure': 3, 'cx': 2, 'swap': 1, 'barrier': 1}",7,29,"{'cx': 14, 'rz': 12, 'sx': 4, 'measure': 3, 'barrier': 1}",16,29,"{'cx': 14, 'rz': 12, 'sx': 4, 'measure': 3, 'barrier': 1}",27,29,"{'cx': 14, 'rz': 12, 'sx': 4, 'measure': 3, 'barrier': 1}",127,29,"{'cx': 14, 'rz': 12, 'sx': 4, 'measure': 3, 'barrier': 1}",51.82971464019850
63,twolocalrandom,15,62,"{'cx': 315, 'ry': 60, 'measure': 15, 'barrier': 1}",-1,-1,{},16,447,"{'cx': 989, 'rz': 333, 'sx': 249, 'measure': 15, 'x': 4, 'barrier': 1}",27,458,"{'cx': 1029, 'rz': 264, 'sx': 203, 'x': 18, 'measure': 15, 'barrier': 1}",127,372,"{'cx': 988, 'rz': 191, 'sx': 163, 'measure': 15, 'x': 5, 'barrier': 1}",1.1702853598014900
63,qpeexact,22,63,"{'cp': 230, 'h': 42, 'measure': 21, 'swap': 10, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,832,"{'cx': 1244, 'rz': 966, 'sx': 311, 'x': 38, 'measure': 21, 'barrier': 1}",127,817,"{'cx': 1310, 'rz': 880, 'sx': 224, 'x': 32, 'measure': 21, 'barrier': 1}",2.1702853598014900
63,qpeinexact,22,65,"{'cp': 231, 'h': 42, 'measure': 21, 'swap': 10, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,839,"{'cx': 1273, 'rz': 907, 'sx': 249, 'x': 33, 'measure': 21, 'barrier': 1}",127,787,"{'cx': 1289, 'rz': 982, 'sx': 285, 'x': 43, 'measure': 21, 'barrier': 1}",4.17028535980149
63,realamprandom,16,66,"{'cx': 360, 'ry': 64, 'measure': 16, 'barrier': 1}",-1,-1,{},16,543,"{'cx': 1207, 'rz': 368, 'sx': 270, 'measure': 16, 'x': 7, 'barrier': 1}",27,505,"{'cx': 1099, 'rz': 428, 'sx': 314, 'x': 24, 'measure': 16, 'barrier': 1}",127,574,"{'cx': 1218, 'rz': 430, 'sx': 314, 'x': 17, 'measure': 16, 'barrier': 1}",5.17028535980149
63,su2random,13,54,"{'cx': 234, 'u3': 52, 'measure': 13, 'barrier': 1}",-1,-1,{},16,504,"{'cx': 881, 'rz': 381, 'sx': 288, 'measure': 13, 'x': 4, 'barrier': 1}",27,440,"{'cx': 702, 'rz': 328, 'sx': 236, 'x': 16, 'measure': 13, 'barrier': 1}",127,379,"{'cx': 681, 'rz': 339, 'sx': 260, 'x': 13, 'measure': 13, 'barrier': 1}",6.82971464019851
63,qftentangled,24,51,"{'cp': 276, 'h': 25, 'measure': 24, 'cx': 23, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,584,"{'cx': 1404, 'rz': 939, 'sx': 189, 'x': 31, 'measure': 24, 'barrier': 1}",127,612,"{'cx': 1412, 'rz': 988, 'sx': 213, 'x': 39, 'measure': 24, 'barrier': 1}",9.82971464019851
63,ae,9,48,"{'cp': 28, 'cx': 16, 'u': 9, 'measure': 9, 'u2': 8, 'u3': 8, 'h': 8, 'barrier': 1}",-1,-1,{},16,197,"{'rz': 163, 'cx': 128, 'sx': 75, 'measure': 9, 'x': 7, 'barrier': 1}",27,201,"{'rz': 164, 'cx': 119, 'sx': 81, 'measure': 9, 'x': 6, 'barrier': 1}",127,207,"{'rz': 172, 'cx': 119, 'sx': 81, 'x': 9, 'measure': 9, 'barrier': 1}",12.82971464019850
63,su2random,18,74,"{'cx': 459, 'u3': 72, 'measure': 18, 'barrier': 1}",-1,-1,{},-1,-1,{},27,379,"{'cx': 1121, 'rz': 412, 'sx': 310, 'measure': 18, 'x': 17, 'barrier': 1}",127,583,"{'cx': 1383, 'rz': 573, 'sx': 411, 'x': 40, 'measure': 18, 'barrier': 1}",13.17028535980150
63,twolocalrandom,11,46,"{'cx': 165, 'ry': 44, 'measure': 11, 'barrier': 1}",-1,-1,{},16,406,"{'cx': 572, 'rz': 177, 'sx': 142, 'measure': 11, 'x': 4, 'barrier': 1}",27,257,"{'cx': 419, 'rz': 237, 'sx': 174, 'x': 13, 'measure': 11, 'barrier': 1}",127,241,"{'cx': 402, 'rz': 221, 'sx': 163, 'measure': 11, 'x': 10, 'barrier': 1}",14.82971464019850
63,realamprandom,19,78,"{'cx': 513, 'ry': 76, 'measure': 19, 'barrier': 1}",-1,-1,{},-1,-1,{},27,503,"{'cx': 1376, 'rz': 707, 'sx': 497, 'x': 41, 'measure': 19, 'barrier': 1}",127,503,"{'cx': 1330, 'rz': 689, 'sx': 474, 'x': 43, 'measure': 19, 'barrier': 1}",17.17028535980150
63,qpeinexact,14,41,"{'cp': 91, 'h': 26, 'measure': 13, 'swap': 6, 'x': 1, 'barrier': 1}",-1,-1,{},16,418,"{'cx': 438, 'rz': 366, 'sx': 110, 'x': 16, 'measure': 13, 'barrier': 1}",27,441,"{'cx': 459, 'rz': 357, 'sx': 101, 'x': 14, 'measure': 13, 'barrier': 1}",127,397,"{'cx': 460, 'rz': 337, 'sx': 81, 'measure': 13, 'x': 12, 'barrier': 1}",19.82971464019850
63,ae,15,84,"{'cp': 91, 'cx': 28, 'u': 15, 'measure': 15, 'u2': 14, 'u3': 14, 'h': 14, 'barrier': 1}",-1,-1,{},16,421,"{'rz': 479, 'cx': 397, 'sx': 192, 'x': 18, 'measure': 15, 'barrier': 1}",27,478,"{'rz': 431, 'cx': 427, 'sx': 165, 'x': 17, 'measure': 15, 'barrier': 1}",127,454,"{'rz': 463, 'cx': 419, 'sx': 183, 'measure': 15, 'x': 13, 'barrier': 1}",23.17028535980150
63,ae,7,36,"{'cp': 15, 'cx': 12, 'u': 7, 'measure': 7, 'u2': 6, 'u3': 6, 'h': 6, 'barrier': 1}",7,128,"{'rz': 96, 'cx': 69, 'sx': 48, 'measure': 7, 'x': 3, 'barrier': 1}",16,147,"{'rz': 94, 'cx': 74, 'sx': 46, 'measure': 7, 'x': 2, 'barrier': 1}",27,147,"{'rz': 94, 'cx': 74, 'sx': 46, 'measure': 7, 'x': 2, 'barrier': 1}",127,140,"{'rz': 91, 'cx': 72, 'sx': 41, 'measure': 7, 'x': 2, 'barrier': 1}",24.82971464019850
63,qpeinexact,12,35,"{'cp': 66, 'h': 22, 'measure': 11, 'swap': 5, 'x': 1, 'barrier': 1}",-1,-1,{},16,333,"{'cx': 328, 'rz': 304, 'sx': 105, 'x': 18, 'measure': 11, 'barrier': 1}",27,350,"{'cx': 327, 'rz': 255, 'sx': 69, 'x': 11, 'measure': 11, 'barrier': 1}",127,366,"{'cx': 322, 'rz': 264, 'sx': 71, 'x': 13, 'measure': 11, 'barrier': 1}",25.82971464019850
63,qpeexact,13,34,"{'cp': 76, 'h': 24, 'measure': 12, 'swap': 6, 'x': 1, 'barrier': 1}",-1,-1,{},16,334,"{'cx': 418, 'rz': 310, 'sx': 85, 'x': 15, 'measure': 12, 'barrier': 1}",27,348,"{'cx': 367, 'rz': 339, 'sx': 120, 'x': 13, 'measure': 12, 'barrier': 1}",127,345,"{'cx': 404, 'rz': 289, 'sx': 63, 'measure': 12, 'x': 11, 'barrier': 1}",26.82971464019850
63,twolocalrandom,22,90,"{'cx': 693, 'ry': 88, 'measure': 22, 'barrier': 1}",-1,-1,{},-1,-1,{},27,526,"{'cx': 1880, 'rz': 751, 'sx': 515, 'x': 32, 'measure': 22, 'barrier': 1}",127,481,"{'cx': 2069, 'rz': 347, 'sx': 277, 'measure': 22, 'x': 13, 'barrier': 1}",29.17028535980150
63,qftentangled,14,31,"{'cp': 91, 'h': 15, 'measure': 14, 'cx': 13, 'swap': 7, 'barrier': 1}",-1,-1,{},16,317,"{'cx': 452, 'rz': 401, 'sx': 155, 'x': 22, 'measure': 14, 'barrier': 1}",27,351,"{'cx': 473, 'rz': 361, 'sx': 121, 'x': 23, 'measure': 14, 'barrier': 1}",127,332,"{'cx': 458, 'rz': 402, 'sx': 155, 'x': 21, 'measure': 14, 'barrier': 1}",29.82971464019850
63,random,11,92,"{'cx': 79, 'u2': 36, 'h': 28, 'u1': 22, 'cu1': 21, 'ry': 15, 'u3': 14, 'measure': 11, 'tdg': 7, 't': 7, 'cu3': 6, 'rx': 5, 'swap': 4, 's': 4, 'crx': 4, 'ccx': 4, 'cswap': 4, 'crz': 3, 'sx': 2, 'x': 2, 'y': 2, 'rzz': 2, 'rz': 1, 'cry': 1, 'sxdg': 1, 'sdg': 1, 'cy': 1, 'u': 1, 'cz': 1, 'cp': 1, 'barrier': 1}",-1,-1,{},16,375,"{'cx': 496, 'rz': 442, 'sx': 218, 'x': 20, 'measure': 11, 'barrier': 1}",27,510,"{'cx': 495, 'rz': 458, 'sx': 230, 'x': 32, 'measure': 11, 'barrier': 1}",127,375,"{'cx': 509, 'rz': 441, 'sx': 214, 'x': 24, 'measure': 11, 'barrier': 1}",31.17028535980150
63,dj,27,29,"{'u2': 27, 'h': 26, 'cx': 26, 'measure': 26, 'barrier': 1}",-1,-1,{},-1,-1,{},27,119,"{'rz': 101, 'cx': 94, 'sx': 56, 'measure': 26, 'x': 2, 'barrier': 1}",127,116,"{'rz': 103, 'cx': 77, 'sx': 57, 'measure': 26, 'x': 6, 'barrier': 1}",31.82971464019850
63,qft,14,29,"{'cp': 91, 'h': 14, 'measure': 14, 'swap': 7, 'barrier': 1}",-1,-1,{},16,281,"{'cx': 441, 'rz': 378, 'sx': 126, 'x': 18, 'measure': 14, 'barrier': 1}",27,328,"{'cx': 455, 'rz': 361, 'sx': 110, 'x': 20, 'measure': 14, 'barrier': 1}",127,299,"{'cx': 449, 'rz': 328, 'sx': 86, 'x': 20, 'measure': 14, 'barrier': 1}",31.82971464019850
63,dj,22,24,"{'h': 22, 'u2': 21, 'cx': 21, 'measure': 21, 'barrier': 1}",-1,-1,{},-1,-1,{},27,87,"{'rz': 81, 'cx': 66, 'sx': 45, 'measure': 21, 'x': 3, 'barrier': 1}",127,93,"{'rz': 81, 'cx': 58, 'sx': 45, 'measure': 21, 'x': 6, 'barrier': 1}",36.82971464019850
63,ghz,23,24,"{'measure': 23, 'cx': 22, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,73,"{'cx': 50, 'rz': 24, 'measure': 23, 'sx': 17, 'x': 1, 'barrier': 1}",127,26,"{'measure': 23, 'cx': 22, 'rz': 2, 'sx': 1, 'barrier': 1}",36.82971464019850
63,ae,18,102,"{'cp': 136, 'cx': 34, 'u': 18, 'measure': 18, 'u2': 17, 'u3': 17, 'h': 17, 'barrier': 1}",-1,-1,{},-1,-1,{},27,606,"{'cx': 676, 'rz': 629, 'sx': 230, 'x': 27, 'measure': 18, 'barrier': 1}",127,564,"{'cx': 648, 'rz': 638, 'sx': 233, 'x': 22, 'measure': 18, 'barrier': 1}",41.17028535980150
63,su2random,25,102,"{'cx': 900, 'u3': 100, 'measure': 25, 'barrier': 1}",-1,-1,{},-1,-1,{},27,1014,"{'cx': 2849, 'rz': 970, 'sx': 665, 'x': 58, 'measure': 25, 'barrier': 1}",127,761,"{'cx': 2755, 'rz': 1035, 'sx': 734, 'x': 84, 'measure': 25, 'barrier': 1}",41.17028535980150
63,random,12,103,"{'cx': 83, 'u2': 46, 'cu1': 41, 'u1': 26, 'h': 23, 'ry': 17, 'u3': 12, 'measure': 12, 'cu3': 9, 'rx': 7, 'crz': 5, 'rz': 5, 'rzz': 5, 'ccx': 5, 's': 4, 'tdg': 4, 'swap': 4, 'x': 4, 'crx': 4, 'cry': 4, 't': 3, 'cp': 3, 'rxx': 3, 'p': 3, 'sx': 2, 'cy': 2, 'sxdg': 2, 'ch': 1, 'cswap': 1, 'cz': 1, 'barrier': 1}",-1,-1,{},16,498,"{'cx': 674, 'rz': 563, 'sx': 263, 'x': 27, 'measure': 12, 'barrier': 1}",27,497,"{'cx': 674, 'rz': 563, 'sx': 261, 'x': 32, 'measure': 12, 'barrier': 1}",127,504,"{'cx': 668, 'rz': 563, 'sx': 263, 'x': 29, 'measure': 12, 'barrier': 1}",42.17028535980150
63,realamprandom,4,18,"{'cx': 18, 'ry': 16, 'measure': 4, 'barrier': 1}",7,60,"{'sx': 32, 'cx': 32, 'rz': 30, 'measure': 4, 'barrier': 1}",16,65,"{'sx': 35, 'rz': 35, 'cx': 32, 'measure': 4, 'x': 1, 'barrier': 1}",27,70,"{'rz': 52, 'sx': 42, 'cx': 36, 'measure': 4, 'barrier': 1}",127,54,"{'sx': 32, 'rz': 30, 'cx': 30, 'measure': 4, 'barrier': 1}",42.82971464019850
64,su2random,13,54,"{'cx': 234, 'u3': 52, 'measure': 13, 'barrier': 1}",-1,-1,{},16,504,"{'cx': 881, 'rz': 381, 'sx': 288, 'measure': 13, 'x': 4, 'barrier': 1}",27,440,"{'cx': 702, 'rz': 328, 'sx': 236, 'x': 16, 'measure': 13, 'barrier': 1}",127,379,"{'cx': 681, 'rz': 339, 'sx': 260, 'x': 13, 'measure': 13, 'barrier': 1}",6.82971464019851
64,qpeinexact,18,53,"{'cp': 153, 'h': 34, 'measure': 17, 'swap': 8, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,521,"{'cx': 839, 'rz': 599, 'sx': 144, 'x': 24, 'measure': 17, 'barrier': 1}",127,593,"{'cx': 832, 'rz': 659, 'sx': 207, 'x': 31, 'measure': 17, 'barrier': 1}",7.82971464019851
64,qpeinexact,17,50,"{'cp': 136, 'h': 32, 'measure': 16, 'swap': 8, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,566,"{'cx': 742, 'rz': 518, 'sx': 123, 'x': 17, 'measure': 16, 'barrier': 1}",127,556,"{'cx': 740, 'rz': 596, 'sx': 185, 'x': 26, 'measure': 16, 'barrier': 1}",10.82971464019850
64,qpeexact,16,47,"{'cp': 120, 'h': 30, 'measure': 15, 'swap': 7, 'x': 1, 'barrier': 1}",-1,-1,{},16,481,"{'cx': 628, 'rz': 491, 'sx': 158, 'measure': 15, 'x': 12, 'barrier': 1}",27,496,"{'cx': 661, 'rz': 511, 'sx': 168, 'x': 19, 'measure': 15, 'barrier': 1}",127,457,"{'cx': 614, 'rz': 476, 'sx': 126, 'x': 17, 'measure': 15, 'barrier': 1}",13.82971464019850
64,realamprandom,19,78,"{'cx': 513, 'ry': 76, 'measure': 19, 'barrier': 1}",-1,-1,{},-1,-1,{},27,503,"{'cx': 1376, 'rz': 707, 'sx': 497, 'x': 41, 'measure': 19, 'barrier': 1}",127,503,"{'cx': 1330, 'rz': 689, 'sx': 474, 'x': 43, 'measure': 19, 'barrier': 1}",17.17028535980150
64,random,7,41,"{'cx': 28, 'u2': 19, 'ry': 8, 'measure': 7, 'u1': 6, 'u3': 6, 'h': 5, 'tdg': 4, 'x': 4, 'cu1': 3, 'cu3': 3, 'rx': 3, 't': 2, 'p': 2, 'ch': 2, 'rzz': 2, 's': 2, 'crx': 1, 'crz': 1, 'z': 1, 'cswap': 1, 'cy': 1, 'sx': 1, 'rz': 1, 'ccx': 1, 'rxx': 1, 'cry': 1, 'barrier': 1}",7,206,"{'rz': 156, 'cx': 140, 'sx': 90, 'x': 7, 'measure': 7, 'barrier': 1}",16,177,"{'rz': 164, 'cx': 132, 'sx': 95, 'x': 10, 'measure': 7, 'barrier': 1}",27,194,"{'rz': 154, 'cx': 137, 'sx': 90, 'x': 9, 'measure': 7, 'barrier': 1}",127,194,"{'rz': 154, 'cx': 137, 'sx': 90, 'x': 9, 'measure': 7, 'barrier': 1}",19.82971464019850
64,twolocalrandom,20,82,"{'cx': 570, 'ry': 80, 'measure': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,425,"{'cx': 1458, 'rz': 423, 'sx': 312, 'x': 29, 'measure': 20, 'barrier': 1}",127,473,"{'cx': 1464, 'rz': 551, 'sx': 400, 'x': 32, 'measure': 20, 'barrier': 1}",21.17028535980150
